Time	MOTOR-M-SST2.Pos[mm]	HEATER-ETS-41.Mode	HEATER-ETS-41.WSP	HEATER-ETS-41.PV1	HEATER-ETS-41.SPP	GENERATOR-PS-41.P[W]	GENERATOR-PS-41.U[V]	GENERATOR-PS-41.I[A]	GAUGE-G41.p[mBar]	CHAMBER-PREP.State
11:17:23.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.1E-9	0
11:17:24.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:17:25.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:17:26.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:17:27.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:28.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:29.0	-72.75	0.0	480.0	480.0	43.2	144.29	34.52	4.18	5.1E-9	0
11:17:30.0	-72.75	0.0	480.0	480.0	43.2	144.29	34.52	4.18	5.1E-9	0
11:17:31.0	-72.75	0.0	480.0	480.0	43.3	0.00	0.00	0.00	5.1E-9	0
11:17:32.0	-72.75	0.0	480.0	480.0	43.3	0.00	0.00	0.00	5.1E-9	0
11:17:33.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:34.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:35.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:36.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	5.1E-9	0
11:17:37.0	-72.75	0.0	480.0	480.0	43.4	144.85	34.57	4.19	5.1E-9	0
11:17:38.0	-72.75	0.0	480.0	480.0	43.3	144.85	34.57	4.19	5.1E-9	0
11:17:39.0	-72.75	0.0	480.0	480.0	43.3	144.85	34.57	4.19	5.1E-9	0
11:17:40.0	-72.75	0.0	480.0	480.0	43.3	144.17	34.49	4.18	5.1E-9	0
11:17:41.0	-72.75	0.0	480.0	480.0	43.3	144.17	34.49	4.18	5.1E-9	0
11:17:42.0	-72.75	0.0	480.0	480.0	43.3	144.17	34.49	4.18	5.1E-9	0
11:17:43.0	-72.75	0.0	480.0	480.0	43.2	144.17	34.49	4.18	5.1E-9	0
11:17:44.0	-72.75	0.0	480.0	480.0	43.3	143.57	34.43	4.17	5.1E-9	0
11:17:45.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.1E-9	0
11:17:46.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.1E-9	0
11:17:47.0	-72.75	0.0	480.0	480.0	43.2	143.96	34.44	4.18	5.1E-9	0
11:17:48.0	-72.75	0.0	480.0	480.0	43.2	143.96	34.44	4.18	5.1E-9	0
11:17:49.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	5.1E-9	0
11:17:50.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.1E-9	0
11:17:51.0	-72.75	0.0	480.0	480.0	43.4	144.72	34.54	4.19	5.1E-9	0
11:17:52.0	-72.75	0.0	480.0	480.0	43.4	144.89	34.58	4.19	5.1E-9	0
11:17:53.0	-72.75	0.0	480.0	480.0	43.4	144.89	34.58	4.19	5.1E-9	0
11:17:54.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:17:55.0	-72.75	0.0	480.0	480.0	43.2	144.29	34.52	4.18	5.1E-9	0
11:17:56.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:17:57.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.1E-9	0
11:17:58.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.1E-9	0
11:17:59.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.1E-9	0
11:18:00.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.1E-9	0
11:18:01.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.1E-9	0
11:18:02.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.1E-9	0
11:18:03.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.1E-9	0
11:18:04.0	-72.75	0.0	480.0	480.0	43.4	144.81	34.56	4.19	5.1E-9	0
11:18:05.0	-72.75	0.0	480.0	480.0	43.3	144.81	34.56	4.19	5.1E-9	0
11:18:06.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.1E-9	0
11:18:07.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.1E-9	0
11:18:08.0	-72.75	0.0	480.0	480.0	43.4	144.68	34.53	4.19	5.1E-9	0
11:18:09.0	-72.75	0.0	480.0	480.0	43.4	144.68	34.53	4.19	5.1E-9	0
11:18:10.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.1E-9	0
11:18:11.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.1E-9	0
11:18:12.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.1E-9	0
11:18:13.0	-72.75	0.0	480.0	480.0	43.2	144.68	34.53	4.19	5.1E-9	0
11:18:14.0	-72.75	0.0	480.0	480.0	43.3	144.17	34.49	4.18	5.1E-9	0
11:18:15.0	-72.75	0.0	480.0	480.0	43.3	144.17	34.49	4.18	5.1E-9	0
11:18:16.0	-72.75	0.0	480.0	480.0	43.2	143.91	34.51	4.17	5.1E-9	0
11:18:17.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	5.1E-9	0
11:18:18.0	-72.75	0.0	480.0	480.0	43.4	143.91	34.51	4.17	5.1E-9	0
11:18:19.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	5.1E-9	0
11:18:20.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	5.1E-9	0
11:18:21.0	-72.75	0.0	480.0	480.0	43.4	144.76	34.55	4.19	5.1E-9	0
11:18:22.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	5.1E-9	0
11:18:23.0	-72.75	0.0	480.0	480.0	43.2	144.76	34.55	4.19	5.1E-9	0
11:18:24.0	-72.75	0.0	480.0	480.0	43.1	144.00	34.45	4.18	5.0E-9	0
11:18:25.0	-72.75	0.0	480.0	480.0	43.1	143.02	34.38	4.16	5.0E-9	0
11:18:26.0	-72.75	0.0	480.0	480.0	43.1	143.37	34.38	4.17	5.0E-9	0
11:18:27.0	-72.75	0.0	480.0	480.0	43.4	143.37	34.38	4.17	5.0E-9	0
11:18:28.0	-72.75	0.0	480.0	480.0	43.4	143.37	34.38	4.17	5.0E-9	0
11:18:29.0	-72.75	0.0	480.0	480.0	43.3	144.93	34.59	4.19	5.0E-9	0
11:18:30.0	-72.75	0.0	480.0	480.0	43.3	144.93	34.59	4.19	5.0E-9	0
11:18:31.0	-72.75	0.0	480.0	480.0	43.3	144.50	34.57	4.18	5.1E-9	0
11:18:32.0	-72.75	0.0	480.0	480.0	43.3	144.50	34.57	4.18	5.1E-9	0
11:18:33.0	-72.75	0.0	480.0	480.0	43.2	144.09	34.47	4.18	5.1E-9	0
11:18:34.0	-72.75	0.0	480.0	480.0	43.2	144.09	34.47	4.18	5.1E-9	0
11:18:35.0	-72.75	0.0	480.0	480.0	43.3	144.09	34.47	4.18	5.1E-9	0
11:18:36.0	-72.75	0.0	480.0	480.0	43.3	144.50	34.57	4.18	5.1E-9	0
11:18:37.0	-72.75	0.0	480.0	480.0	43.2	144.50	34.57	4.18	5.0E-9	0
11:18:38.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	5.0E-9	0
11:18:39.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	5.0E-9	0
11:18:40.0	-72.75	0.0	480.0	480.0	0.0	144.76	34.55	4.19	5.0E-9	0
11:18:41.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:18:42.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.0E-9	0
11:18:43.0	-72.75	0.0	480.0	480.0	43.3	144.64	34.52	4.19	5.0E-9	0
11:18:44.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.0E-9	0
11:18:45.0	-72.75	0.0	480.0	480.0	43.4	144.34	34.53	4.18	5.0E-9	0
11:18:46.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.0E-9	0
11:18:47.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.0E-9	0
11:18:48.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	5.0E-9	0
11:18:49.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	5.0E-9	0
11:18:50.0	-72.75	0.0	480.0	480.0	43.2	143.66	34.45	4.17	5.0E-9	0
11:18:51.0	-72.75	0.0	480.0	480.0	43.3	143.66	34.45	4.17	5.0E-9	0
11:18:52.0	-72.75	0.0	480.0	480.0	43.2	144.64	34.52	4.19	5.0E-9	0
11:18:53.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	5.0E-9	0
11:18:54.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	5.0E-9	0
11:18:55.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	5.0E-9	0
11:18:56.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	5.0E-9	0
11:18:57.0	-72.75	0.0	480.0	480.0	43.1	144.21	34.50	4.18	5.0E-9	0
11:18:58.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	5.0E-9	0
11:18:59.0	-72.75	0.0	480.0	480.0	43.3	143.96	34.44	4.18	5.0E-9	0
11:19:00.0	-72.75	0.0	480.0	480.0	43.4	143.96	34.44	4.18	5.0E-9	0
11:19:01.0	-72.75	0.0	480.0	480.0	43.3	145.36	34.61	4.20	5.0E-9	0
11:19:02.0	-72.75	0.0	480.0	480.0	43.3	145.36	34.61	4.20	5.0E-9	0
11:19:03.0	-72.75	0.0	480.0	480.0	43.2	145.36	34.61	4.20	5.0E-9	0
11:19:04.0	-72.75	0.0	480.0	480.0	43.3	144.00	34.45	4.18	5.0E-9	0
11:19:05.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:06.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:07.0	-72.75	0.0	480.0	480.0	43.4	144.25	34.51	4.18	5.0E-9	0
11:19:08.0	-72.75	0.0	480.0	480.0	43.4	144.85	34.57	4.19	5.0E-9	0
11:19:09.0	-72.75	0.0	480.0	480.0	43.3	144.85	34.57	4.19	5.0E-9	0
11:19:10.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	5.0E-9	0
11:19:11.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:12.0	-72.75	0.0	480.0	480.0	43.2	144.25	34.51	4.18	5.0E-9	0
11:19:13.0	-72.75	0.0	480.0	480.0	43.3	144.38	34.54	4.18	5.0E-9	0
11:19:14.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.0E-9	0
11:19:15.0	-72.75	0.0	480.0	480.0	43.1	144.21	34.50	4.18	5.0E-9	0
11:19:16.0	-72.75	0.0	480.0	480.0	43.1	144.21	34.50	4.18	5.0E-9	0
11:19:17.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.0E-9	0
11:19:18.0	-72.75	0.0	480.0	480.0	43.4	143.96	34.44	4.18	5.0E-9	0
11:19:19.0	-72.75	0.0	480.0	480.0	43.3	143.96	34.44	4.18	5.0E-9	0
11:19:20.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:21.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:22.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.0E-9	0
11:19:23.0	-72.75	0.0	480.0	480.0	43.4	144.68	34.53	4.19	5.0E-9	0
11:19:24.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.0E-9	0
11:19:25.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.0E-9	0
11:19:26.0	-72.75	0.0	480.0	480.0	43.3	144.68	34.53	4.19	5.0E-9	0
11:19:27.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:28.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:29.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	5.0E-9	0
11:19:30.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	5.0E-9	0
11:19:31.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	5.0E-9	0
11:19:32.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	5.0E-9	0
11:19:33.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:34.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:35.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:36.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:37.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	5.0E-9	0
11:19:38.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:19:39.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:40.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:41.0	-72.75	0.0	480.0	480.0	43.4	144.25	34.51	4.18	5.0E-9	0
11:19:42.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:43.0	-72.75	0.0	480.0	480.0	43.2	144.25	34.51	4.18	5.0E-9	0
11:19:44.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.0E-9	0
11:19:45.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	5.0E-9	0
11:19:46.0	-72.75	0.0	480.0	480.0	43.1	144.21	34.50	4.18	5.0E-9	0
11:19:47.0	-72.75	0.0	480.0	480.0	43.3	143.49	34.41	4.17	5.0E-9	0
11:19:48.0	-72.75	0.0	480.0	480.0	43.3	143.49	34.41	4.17	5.0E-9	0
11:19:49.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:50.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:19:51.0	-72.75	0.0	480.0	480.0	43.2	144.50	34.57	4.18	5.0E-9	0
11:19:52.0	-72.75	0.0	480.0	480.0	43.2	144.50	34.57	4.18	5.0E-9	0
11:19:53.0	-72.75	0.0	480.0	480.0	43.2	144.50	34.57	4.18	5.0E-9	0
11:19:54.0	-72.75	0.0	480.0	480.0	43.4	144.17	34.49	4.18	5.0E-9	0
11:19:55.0	-72.75	0.0	480.0	480.0	43.4	144.93	34.59	4.19	5.0E-9	0
11:19:56.0	-72.75	0.0	480.0	480.0	43.4	144.93	34.59	4.19	5.0E-9	0
11:19:57.0	-72.75	0.0	480.0	480.0	43.2	144.93	34.59	4.19	5.0E-9	0
11:19:58.0	-72.75	0.0	480.0	480.0	43.3	144.93	34.59	4.19	5.0E-9	0
11:19:59.0	-72.75	0.0	480.0	480.0	43.3	144.42	34.55	4.18	5.0E-9	0
11:20:00.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:20:01.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:20:02.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	5.0E-9	0
11:20:03.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:20:04.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	5.0E-9	0
11:20:05.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	5.0E-9	0
11:20:06.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	5.0E-9	0
11:20:07.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	5.0E-9	0
11:20:08.0	-72.75	0.0	480.0	480.0	43.4	144.72	34.54	4.19	4.9E-9	0
11:20:09.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	4.9E-9	0
11:20:10.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	4.9E-9	0
11:20:11.0	-72.75	0.0	480.0	480.0	43.4	144.72	34.54	4.19	4.9E-9	0
11:20:12.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	4.9E-9	0
11:20:13.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	4.9E-9	0
11:20:14.0	-72.75	0.0	480.0	480.0	43.3	144.72	34.54	4.19	4.9E-9	0
11:20:15.0	-72.75	0.0	480.0	480.0	43.2	144.72	34.54	4.19	4.9E-9	0
11:20:16.0	-72.75	0.0	480.0	480.0	43.2	0.00	0.00	0.00	4.9E-9	0
11:20:17.0	-72.75	0.0	480.0	480.0	43.3	143.37	34.38	4.17	4.9E-9	0
11:20:18.0	-72.75	0.0	480.0	480.0	43.3	143.37	34.38	4.17	4.9E-9	0
11:20:19.0	-72.75	0.0	480.0	480.0	43.3	143.37	34.38	4.17	4.9E-9	0
11:20:20.0	-72.75	0.0	480.0	480.0	43.4	143.37	34.38	4.17	4.9E-9	0
11:20:21.0	-72.75	0.0	480.0	480.0	43.3	143.37	34.38	4.17	4.9E-9	0
11:20:22.0	-72.75	0.0	480.0	480.0	43.4	144.97	34.60	4.19	4.9E-9	0
11:20:23.0	-72.75	0.0	480.0	480.0	43.3	144.97	34.60	4.19	4.9E-9	0
11:20:24.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	4.9E-9	0
11:20:25.0	-72.75	0.0	480.0	480.0	43.4	144.29	34.52	4.18	4.9E-9	0
11:20:26.0	-72.75	0.0	480.0	480.0	43.3	144.29	34.52	4.18	4.9E-9	0
11:20:27.0	-72.75	0.0	480.0	480.0	43.3	144.54	34.58	4.18	4.9E-9	0
11:20:28.0	-72.75	0.0	480.0	480.0	43.2	144.81	34.56	4.19	4.9E-9	0
11:20:29.0	-72.75	0.0	480.0	480.0	43.2	144.81	34.56	4.19	4.9E-9	0
11:20:30.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:31.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:32.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:33.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:34.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:35.0	-72.75	0.0	480.0	480.0	43.2	144.00	34.45	4.18	4.9E-9	0
11:20:36.0	-72.75	0.0	480.0	480.0	43.2	144.17	34.49	4.18	4.9E-9	0
11:20:37.0	-72.75	0.0	480.0	480.0	43.2	144.17	34.49	4.18	4.9E-9	0
11:20:38.0	-72.75	0.0	480.0	480.0	43.2	143.66	34.45	4.17	4.9E-9	0
11:20:39.0	-72.75	0.0	480.0	480.0	43.4	143.57	34.43	4.17	4.9E-9	0
11:20:40.0	-72.75	0.0	480.0	480.0	43.3	143.57	34.43	4.17	4.9E-9	0
11:20:41.0	-72.75	0.0	480.0	480.0	43.3	143.57	34.43	4.17	4.9E-9	0
11:20:42.0	-72.75	0.0	480.0	480.0	43.3	143.57	34.43	4.17	4.9E-9	0
11:20:43.0	-72.75	0.0	480.0	480.0	43.4	144.89	34.58	4.19	4.9E-9	0
11:20:44.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.9E-9	0
11:20:45.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.9E-9	0
11:20:46.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.9E-9	0
11:20:47.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.9E-9	0
11:20:48.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.9E-9	0
11:20:49.0	-72.75	0.0	480.0	480.0	43.2	0.00	0.00	0.00	4.9E-9	0
11:20:50.0	-72.75	0.0	480.0	480.0	43.3	144.09	34.47	4.18	4.9E-9	0
11:20:51.0	-72.75	0.0	480.0	480.0	43.3	144.09	34.47	4.18	4.9E-9	0
11:20:52.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	4.9E-9	0
11:20:53.0	-72.75	0.0	480.0	480.0	43.3	144.38	34.54	4.18	4.9E-9	0
11:20:54.0	-72.75	0.0	480.0	480.0	43.2	144.04	34.46	4.18	4.9E-9	0
11:20:55.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	4.9E-9	0
11:20:56.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	4.9E-9	0
11:20:57.0	-72.75	0.0	480.0	480.0	43.3	144.04	34.46	4.18	4.9E-9	0
11:20:58.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	4.9E-9	0
11:20:59.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	4.9E-9	0
11:21:00.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	4.9E-9	0
11:21:01.0	-72.75	0.0	480.0	480.0	43.4	144.21	34.50	4.18	4.9E-9	0
11:21:02.0	-72.75	0.0	480.0	480.0	43.4	144.21	34.50	4.18	4.9E-9	0
11:21:03.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	4.9E-9	0
11:21:04.0	-72.75	0.0	480.0	480.0	43.4	144.21	34.50	4.18	4.9E-9	0
11:21:05.0	-72.75	0.0	480.0	480.0	43.4	144.38	34.54	4.18	4.9E-9	0
11:21:06.0	-72.75	0.0	480.0	480.0	43.3	144.38	34.54	4.18	4.9E-9	0
11:21:07.0	-72.75	0.0	480.0	480.0	43.2	144.38	34.54	4.18	4.9E-9	0
11:21:08.0	-72.75	0.0	480.0	480.0	43.3	144.38	34.54	4.18	4.8E-9	0
11:21:09.0	-72.75	0.0	480.0	480.0	43.3	144.60	34.51	4.19	4.8E-9	0
11:21:10.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:11.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:12.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:13.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:14.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:15.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:16.0	-72.75	0.0	480.0	480.0	43.3	144.76	34.55	4.19	4.8E-9	0
11:21:17.0	-72.75	0.0	480.0	480.0	43.4	144.56	34.50	4.19	4.8E-9	0
11:21:18.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	4.9E-9	0
11:21:19.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	4.9E-9	0
11:21:20.0	-72.75	0.0	480.0	480.0	43.3	144.56	34.50	4.19	4.9E-9	0
11:21:21.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	4.9E-9	0
11:21:22.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	4.9E-9	0
11:21:23.0	-72.75	0.0	480.0	480.0	43.2	144.25	34.51	4.18	4.9E-9	0
11:21:24.0	-72.75	0.0	480.0	480.0	43.3	144.21	34.50	4.18	4.9E-9	0
11:21:25.0	-72.75	0.0	480.0	480.0	43.2	144.21	34.50	4.18	4.8E-9	0
11:21:26.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	4.8E-9	0
11:21:27.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	4.8E-9	0
11:21:28.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	4.9E-9	0
11:21:29.0	-72.75	0.0	480.0	480.0	43.3	143.91	34.51	4.17	4.9E-9	0
11:21:30.0	-72.75	0.0	480.0	480.0	43.2	143.91	34.51	4.17	4.9E-9	0
11:21:31.0	-72.75	0.0	480.0	480.0	43.2	143.91	34.51	4.17	4.9E-9	0
11:21:32.0	-72.75	0.0	480.0	480.0	43.4	143.53	34.42	4.17	4.8E-9	0
11:21:33.0	-72.75	0.0	480.0	480.0	43.4	143.53	34.42	4.17	4.8E-9	0
11:21:34.0	-72.75	0.0	480.0	480.0	43.5	143.53	34.42	4.17	4.8E-9	0
11:21:35.0	-72.75	0.0	480.0	480.0	43.3	144.25	34.51	4.18	4.9E-9	0
11:21:36.0	-72.75	0.0	480.0	480.0	43.3	144.13	34.48	4.18	4.9E-9	0
11:21:37.0	-72.75	0.0	480.0	480.0	43.3	144.13	34.48	4.18	4.9E-9	0
11:21:38.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	4.9E-9	0
11:21:39.0	-72.75	0.0	480.0	480.0	43.2	144.34	34.53	4.18	4.9E-9	0
11:21:40.0	-72.75	0.0	480.0	480.0	43.2	143.70	34.46	4.17	4.9E-9	0
11:21:41.0	-72.75	0.0	480.0	480.0	43.2	143.70	34.46	4.17	4.9E-9	0
11:21:42.0	-72.75	0.0	480.0	480.0	43.2	143.45	34.40	4.17	4.8E-9	0
11:21:43.0	-72.75	0.0	480.0	480.0	43.2	143.45	34.40	4.17	4.8E-9	0
11:21:44.0	-72.75	0.0	480.0	480.0	43.3	143.62	34.44	4.17	4.8E-9	0
11:21:45.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	4.8E-9	0
11:21:46.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	4.8E-9	0
11:21:47.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	4.8E-9	0
11:21:48.0	-72.75	0.0	480.0	480.0	43.3	144.34	34.53	4.18	4.8E-9	0
11:21:49.0	-72.75	0.0	480.0	480.0	43.4	144.34	34.53	4.18	4.8E-9	0
11:21:50.0	-72.75	0.0	480.0	480.0	43.4	144.89	34.58	4.19	4.8E-9	0
11:21:51.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.8E-9	0
11:21:52.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.8E-9	0
11:21:53.0	-72.75	0.0	480.0	480.0	43.3	144.89	34.58	4.19	4.8E-9	0
11:21:54.0	-72.75	0.0	480.0	480.0	43.3	144.85	34.57	4.19	4.8E-9	0
11:21:55.0	-72.75	0.0	480.0	480.0	43.3	144.85	34.57	4.19	4.8E-9	0
11:21:56.0	-72.75	0.0	480.0	480.0	43.2	143.82	34.49	4.17	4.8E-9	0
11:21:57.0	-72.75	0.0	480.0	480.0	43.2	143.82	34.49	4.17	4.8E-9	0
11:21:58.0	-72.75	0.0	480.0	480.0	43.4	143.82	34.49	4.17	4.8E-9	0
